id,year,citations,versions,title
17700344034776971004,2013,24,8,The Dependence of the Neutrino Mechanism of Core-collapse Supernovae on the Equation of State
12809926365051879991,2012,24,8,Large-mass neutron stars with hyperonization
3884070439602351378,2013,22,9,Implications of the measurement of pulsars with two solar masses for quark matter in compact stars and heavy-ion collisions: A Nambu–Jona-Lasinio model case  …
18041052126370343687,2007,739,14,Glauber modeling in high energy nuclear collisions
14962659487053161860,2008,610,10,Conformal relativistic viscous hydrodynamics: Applications to RHIC results at s NN= 200 GeV
15170393186453968012,2007,527,19,Energy Loss and Flow of Heavy Quarks in Au+ Au Collisions at s NN= 200 GeV
18141776796467951015,2010,529,32,Elliptic flow of charged particles in Pb-Pb collisions at s NN= 2.76 TeV
17804427388611361567,2009,520,19,Equation of state and QCD transition at finite temperature
13570104569683351351,2006,512,10,Drag force in AdS/CFT
3125838415188250880,2010,520,13,Collision-geometry fluctuations and triangular flow in heavy-ion collisions
2470433301173714405,2011,459,32,Suppression of charged particle production at large transverse momentum in central Pb–Pb collisions at
16415450381385436023,2011,443,41,Observation and studies of jet quenching in PbPb collisions at s NN= 2.76 TeV
2477788932549139873,2006,363,10,Calculating the jet quenching parameter
15803023823013432186,2000,178,9,Quantum clock synchronization based on shared prior entanglement
14767538607457800548,2002,121,11,Faster-than-c signals  special relativity  and causality
7489460546370818410,2001,56,10,REVIEW: The Rest-Frame Instant Form of Metric Gravity
2846478945140450360,2002,54,9,A new parametrization for tetrad gravity
16550468199900059281,2002,44,8,Einstein-Podolsky-Rosen correlations of spin measurements in two moving inertial frames
573482402105890955,2001,44,9,“True Transformations Relativity” and Electrodynamics
6362564689880632221,2010,42,3,Conventionality of simultaneity
11997430231698578091,1999,38,4,Did Malament prove the non-conventionality of simultaneity in the special theory of relativity?
324304551769922919,2004,32,3,The role of dynamics in the synchronization problem
6867562530763006694,2013,6,6,Spectroscopy via adiabatic covariant action for the Bañados—Teitelboim—Zanelli (BTZ) black hole
9041081012211558836,2013,5,8,Spectroscopy from the d-dimensional Reissner–Nordström black hole via adiabatic covariant action
7951984437151970887,2013,4,4,Entropy quantization of Reissner-Nordström de Sitter black hole via adiabatic covariant action
2388941243750272465,2011,166,10,On non-linear actions for massive gravity
1235170832631804665,2006,41,7,From quantum hydrodynamics to quantum gravity
8398383284871430029,2012,39,44,Emergent models for gravity: an overview of microscopic models
1913094024551397813,2008,30,11,Gravitational dynamics in Bose-Einstein condensates
3955776192791712515,2005,28,6,Backreaction in acoustic black holes
4107315601504845008,2007,22,9,Emergent spacetimes
16307801966812471923,2009,22,6,Analogue models for emergent gravity
15964150144486508261,2011,19,10,Hawking radiation on an ion ring in the quantum regime
13705231872614236410,2010,19,7,Absorption of planar waves in a draining bathtub
1654701355481884841,2011,63,9,Bouncing galileon cosmologies
2451857242583004448,1978,790,5,ITRF2005: A new release of the International Terrestrial Reference Frame based on time series of station positions and Earth Orientation Parameters
3377749532816717549,2011,415,8,ITRF2008: an improved solution of the international terrestrial reference frame
6034590928616885076,2008,156,16,Experimental verification of the feasibility of a quantum channel between space and Earth
11005513021611451161,2007,144,4,A reassessment of global and regional mean sea level trends from TOPEX and Jason‐1 altimetry based on revised reference frame and orbits
6966292760390061273,2010,137,4,CNES/GRGS 10-day gravity field models (release 2) and their evaluation
10479477029791306537,2008,133,14,The planetary and lunar ephemeris DE 421
278757025630804651,2007,123,2,Temporal gravity field models inferred from GRACE data
2406855628570632870,2010,85,6,The angular velocities of the plates and the velocity of Earth's centre from space geodesy
7924933904948607092,2009,86,6,Integer ambiguity resolution on undifferenced GPS phase measurements and its application to PPP and satellite precise orbit determination
15287724992945507583,2003,493,9,A panoramic view of Riemannian geometry
9530038488637579959,1992,216,8,The many faces of gravitoelectromagnetism
7657934009174458343,1996,176,9,Testing gravity to second post-Newtonian order: A field-theory approach
374980264777977829,2002,162,7,Binary black holes in circular orbits. I. A global spacetime approach
13583357147079531727,1992,163,9,General-relativistic celestial mechanics II. Translational equations of motion
13350050138434157816,1996,2365,10,Genetic restriction of HIV-1 infection and progression to AIDS by a deletion allele of the CKR5 structural gene
11242760969078540505,1999,2177,6,Chemokine receptors as HIV-1 coreceptors: roles in viral entry  tropism  and disease
8988816841654963999,1997,1987,6,Plasma viral load and CD4+ lymphocytes as prognostic markers of HIV-1 infection
10304349728693467118,1998,1494,19,Quantitation of HIV-1-specific cytotoxic T lymphocytes and plasma load of viral RNA
3390851905896945322,1997,1451,8,Quantification of latent tissue reservoirs and total body viral load in HIV-1 infection
10971190324894271146,2009,19,4,Relatively simple finite element formulation for the large amplitude free vibrations of uniform beams
4900068055794733649,2011,8,6,Inelastic second order analysis of steel frame elements flexed about minor axis
11206409305806354232,2012,6,2,A Timoshenko beam element for large displacement analysis of planar beams and frames
11865352431776611263,2008,5,4,Finite element formulation for geometric and material nonlinear analysis of beams prestressed with external slipping tendons
15538337296193049186,2010,5,3,A simplified model for inelastic second order analysis of planar frames
2081559953449750402,2010,3,3,Second-order analysis of plane frames with one element per member
9248769539210008497,1993,724,9,The stretched horizon and black hole complementarity
13937349141292787971,1996,730,16,D-brane approach to black hole quantum mechanics
16801394710531500321,2003,508,31,Cosmology: The origin and evolution of cosmic structure
6573160909593192897,2007,478,7,Viscosity  black holes  and quantum field theory
8048638164784402583,1998,476,16,Acoustic black holes: horizons  ergospheres and Hawking radiation
15133656841481485762,2000,477,35,Ultimate physical limits to computation
785147318305751652,2007,89,9,Cosmological dark energy: prospects for a dynamical theory
15306255682860817596,2008,81,12,Fate of gravitational collapse in semiclassical gravity
1810147963254681029,2008,62,11,Phantom stars and topology change
17652861376009867403,2006,48,11,Born–Infeld phantom gravastars
922289385553359343,2007,46,12,Gravastars supported by nonlinear electrodynamics
9092703776778783580,2004,726,10,Gravity  Lorentz violation  and the standard model
14067778519351795586,2005,209,9,Spontaneous Lorentz violation  Nambu-Goldstone modes  and gravity
2180386751945106087,2009,195,6,Torsion balance experiments: A low-energy frontier of particle physics
12218790685810209150,2006,127,7,Physical effects of the Immirzi parameter in loop quantum gravity
4930059797798172961,2002,124,11,Lorentz and CPT violations from Chern-Simons modifications of QED
16242945706999074687,2012,10,5,Nonequilibrium rate theory for conduction in open ion channels
16854155487080046668,2012,8,5,Comparison of three-dimensional Poisson solution methods for particle-based simulation and inhomogeneous dielectrics
16101027437414919130,2007,46,3,Flexural–torsional-coupled vibration analysis of axially loaded closed-section composite Timoshenko beam by using DTM
14617112764260471998,2009,31,7,Analysis of the vibration of an elastic beam supported on elastic soil using the differential transform method
3688097663259231233,2007,30,5,Energy expressions and free vibration analysis of a rotating double tapered Timoshenko beam featuring bending–torsion coupling
3837781543550859127,2010,28,4,Basic displacement functions for free vibration analysis of non-prismatic Timoshenko beams
1138617635936776090,2010,25,5,Vibration analysis of a rotating tapered Timoshenko beam using DTM
11946808803371415089,2008,20,7,Flapwise bending vibration analysis of a rotating double-tapered Timoshenko beam
7871461247955986559,2011,13,2,Analysis of non-prismatic Timoshenko beams using basic displacement functions
8514032647388183771,2011,8,2,Free vibration analysis of beams on variable winkler elastic foundation by using the differential transform method
12422555447090881747,2010,33,9,Dynamical perturbations and critical phenomena in Gauss–Bonnet AdS black holes
17987504995051088078,2007,172,11,Non-commutative geometry inspired charged black holes
17899494748233106025,2009,132,10,Non-commutative geometry inspired higher-dimensional charged black holes
11449800340764809855,2007,64,9,Brane decay of a (4+ n)-dimensional rotating black hole. III: Spin-1/2 particles
15405004181468278290,2007,53,11,Greybody factors for brane scalar fields in a rotating black hole background
10470887551351529814,2008,36,10,Bulk emission of scalars by a rotating black hole
13182680692530939250,2004,967,15,Central masses and broad-line region sizes of active galactic nuclei. II. A homogeneous analysis of a large reverberation-mapping database
